id,name,RA,DEC,type,const,mag,catalogue,cid
12330,,21.5683,-36.65,Gxy,Gru,,IC,5114
12331,,21.5767,-40.8189,Gxy,Gru,13.2,NGC,7087
12332,,21.5727,45.965,OC,Cyg,,NGC,7093
12333,,21.5835,-0.51144,Gxy,Aqr,15.91,IC,1391
12334,,21.5924,35.3984,Gxy,Cyg,12.94,IC,1392
12335,,21.5957,-63.9039,Gxy,Ind,11.4,NGC,7083
12336,,21.6079,-54.5567,Gxy,Ind,11,NGC,7090
12337,,21.6147,12.7878,PN,Peg,13.4,NGC,7094
12338,,21.6182,-70.98260000000001,Gxy,Ind,13.88,IC,5116
12339,,21.6468,-64.3505,Gxy,Ind,14.12,IC,5120
12340,,21.6517,57.5,OC+Neb,Cep,3.5,IC,1396
12341,,21.6519,8.95167,*,Peg,14,NGC,7100
12342,,21.6596,8.876939999999999,Gxy,Peg,13.5,NGC,7101
12343,,21.6624,6.28583,Gxy,Peg,12.9,NGC,7102
12344,,21.6628,-22.4064,Gxy,Cap,16.34,IC,5122
12345,,21.6633,6.23333,,Peg,,IC,5127
12346,,21.6642,-22.4739,Gxy,Cap,14.3,NGC,7103
12347,,21.6653,-22.427,Gxy,Cap,16.61,IC,5124
12348,,21.6675,-22.4247,Gxy,Cap,13.8,NGC,7104
12349,,21.6683,-5.36667,,Aqr,,IC,5126
12350,,21.8735,-81.53189999999999,Gxy,Gru,11.7,NGC,7095
12351,,21.6706,-22.4114,Gxy,Cap,15.53,IC,1393
12352,,21.6703,14.6329,Gxy,Peg,14.8,IC,1394
12353,,21.6702,-42.5394,Gxy,Gru,11.6,NGC,7097
12354,,21.7038,-71.3827,Gxy,Ind,15.4,IC,5118
12355,,21.6728,-23.1792,GC,Cap,6.9,M,30
12356,,21.6728,-23.1792,GC,Cap,6.9,NGC,7099
12357,,21.6948,-10.6356,Gxy,Cap,13.3,NGC,7105
12358,,21.6886,-63.9083,Gxy,Ind,12,NGC,7096
12359,,21.7164,66.1131,Neb,Cep,12,NGC,7129
12360,,21.6883,-63.9167,Gxy,Ind,,IC,5121
12361,,21.6955,42.8411,*,Cyg,,NGC,7114
12362,,21.6948,4.10455,Gxy,Peg,15.43,IC,1395
12363,,21.6982,-6.70917,Gxy,Aqr,14.1,NGC,7111
12364,,21.6967,-52.7667,Gxy,Ind,,IC,5125
12365,,21.6996,-34.4467,Gxy,PsA,13.5,NGC,7109
12366,,21.7033,-34.1631,Gxy,PsA,13.6,NGC,7110
12367,,21.7074,12.5694,Gxy,Peg,14.2,NGC,7112
12368,,21.705,66.13330000000001,,Cep,,IC,5132
12369,,21.7074,-44.7925,Gxy,Gru,12.7,NGC,7107
12370,,21.6982,-6.70917,Gxy,Aqr,14.1,NGC,7108
12371,,21.7074,12.5694,Gxy,Peg,14.2,NGC,7113
12372,,21.7067,66.15000000000001,,Cep,,IC,5133
12373,,21.7102,-52.6992,Gxy,Ind,13.2,NGC,7106
12374,,21.7112,28.9467,Gxy,Cyg,13.5,NGC,7116
12375,,21.7407,66.1686,NF,Cep,,NGC,7133
12376,,21.7199,-38.9683,Gxy,Gru,14.31,IC,5128
12377,,21.7167,66.09999999999999,,Cep,,IC,5134
12378,,21.7275,-25.3503,Gxy,PsA,12.7,NGC,7115
12379,,21.7283,54.63,OC,Cyg,,NGC,7127
12380,,21.7327,53.7153,OC,Cyg,9.699999999999999,NGC,7128
12381,,21.7333,-4.88333,,Aqr,,IC,1397
12382,,21.7367,52.95,,Cyg,,IC,1400
12383,,21.7425,-6.52389,Gxy,Aqr,14.4,NGC,7120
12384,,21.7467,53.2667,,Cyg,,IC,1402
12385,,21.747,-72.4209,Gxy,Ind,14.47,IC,5123
12386,,21.7479,-3.62,Gxy,Aqr,13.8,NGC,7121
12387,,21.7631,-48.4217,Gxy,Gru,12.7,NGC,7117
12388,,21.7633,-8.82972,**,Cap,,NGC,7122
12389,,21.7691,63.7917,PN,Cep,13.3,NGC,7139
12390,,21.7526,65.7744,OC,Cep,9.300000000000001,NGC,7142
12391,,21.765,9.466670000000001,Gxy,Peg,15,IC,1398
12392,,21.7694,-48.3539,Gxy,Gru,12.6,NGC,7118
12393,,21.7691,4.40225,Gxy,Peg,15.66,IC,1399
12394,,21.7711,-46.5161,Gxy,Gru,12.8,NGC,7119
12395,,21.7377,-75.1114,Gxy,Oct,11.6,NGC,7098
12396,,21.7832,1.71269,Gxy,Aqr,14.38,IC,1401
12397,,21.7879,10.2411,Gxy,Peg,14.2,NGC,7132
12398,,21.7904,-34.8837,Gxy,PsA,13.27,IC,5131
12399,,21.7933,-13.1828,Gxy,Cap,13.9,NGC,7131
12400,,21.7963,-65.3879,Gxy,Ind,15.43,IC,5129
12401,,21.8015,-50.5661,Gxy,Ind,12.5,NGC,7124
12402,,21.8036,22.1594,Gxy,Peg,12.7,NGC,7137
12403,,21.8054,-34.9531,Gxy,PsA,12.3,NGC,7130
12404,,21.805,-34.95,Gxy,PsA,12.3,IC,5135
12405,,21.8133,-33.65,,PsA,,IC,5136
12406,,21.8156,-12.9731,Ast,Cap,,NGC,7134
12407,,21.8149,29.955,Ast,Cyg,,NGC,7143
12408,,21.8169,12.5139,Gxy,Peg,14.4,NGC,7138
12409,,21.8211,-60.7131,Gxy,Ind,12.2,NGC,7125
12410,,21.8218,-60.61,Gxy,Ind,12.6,NGC,7126
12411,,21.8286,-11.7933,**,Cap,,NGC,7136
12412,,21.8294,-34.8767,Gxy,PsA,11.5,NGC,7135
12413,,21.84,49.7561,Ast,Cyg,,NGC,7150
12414,,21.8401,-73.9974,Gxy,Ind,14.49,IC,5130
12415,,21.8405,-30.9947,Gxy,PsA,13.42,IC,5139
12416,,21.8417,-2.71667,,Aqr,,IC,1403
12417,,21.8462,-70.3344,Gxy,Ind,12.6,NGC,7123
12418,,21.8472,2.02067,Gxy,Aqr,15.17,IC,1405
12419,,21.8483,-9.26667,,Cap,,IC,1404
12420,,21.8514,1.98706,Gxy,Aqr,15.64,IC,1406
12421,,21.86,-65.58329999999999,,Ind,,IC,5137
12422,,21.8631,3.01694,Gxy,Peg,14.5,NGC,7146
12423,,21.8662,3.07167,Gxy,Peg,13.6,NGC,7147
12424,,21.8732,3.42719,Gxy,Peg,15.12,NGC,7148
12425,,21.8709,-55.57,Gxy,Ind,12.1,NGC,7141
12426,,21.8699,3.30083,Gxy,Peg,13.3,NGC,7149
12427,,21.8709,-55.57,Gxy,Ind,12.1,NGC,7140
12428,,21.8717,3.43333,Gxy,Peg,15,IC,1407
12429,,21.8785,-48.2553,Gxy,Gru,10.8,NGC,7144
12430,,21.8858,-13.3468,Gxy,Cap,14.9,IC,1408
12431,,21.889,-47.8831,Gxy,Gru,11.3,NGC,7145
12432,,21.8883,-7.5,,Aqr,,IC,1409
12433,,21.8883,-59.5,Gxy,Ind,,IC,5141
12434,Cocoon nebula,21.89,47.2667,OC+Neb,Cyg,7.2,IC,5146
12435,Cocoon nebula,21.89,47.2667,OC+Neb,Cyg,7.2,C,19
12436,,21.8894,-68.9539,Gxy,Ind,14.05,IC,5138
12437,,21.8945,62.6033,OC,Cep,6.1,NGC,7160
12438,,21.8997,-29.2897,Gxy,PsA,13.8,NGC,7152
12439,,21.9057,15.0441,Gxy,Peg,15.87,IC,5144
12440,,21.9064,15.1567,Gxy,Peg,14.41,IC,5145
12441,,21.905,-67.33329999999999,Gxy,Ind,,IC,5140
12442,,21.9098,-29.0642,Gxy,PsA,13.6,NGC,7153
12443,,21.9094,2.94306,Gxy,Peg,12.8,NGC,7156
12444,,21.9177,-50.6586,Gxy,Ind,13,NGC,7151
12445,,21.9217,-65.5167,Gxy,Ind,,IC,5142
12446,,21.9225,-34.8144,Gxy,PsA,12.6,NGC,7154
12447,,21.9333,-2.88333,,Aqr,,IC,1410
12448,,21.9335,-1.51702,Gxy,Aqr,14.54,IC,1411
12449,,21.936,-49.5225,Gxy,Ind,12.1,NGC,7155
12450,,21.9519,-49.0472,Gxy,Gru,16.76,IC,5143
12451,,21.9405,13.5625,Gxy,Peg,14.2,NGC,7159
12452,,21.9399,1.36389,Gxy,Aqr,14.3,NGC,7164
12453,,21.9491,-25.3514,Gxy,PsA,14.3,NGC,7157
12454,,21.9492,2.9275,**,Peg,,NGC,7161
12455,,21.9578,-11.5928,***,Cap,,NGC,7158
12456,,21.9717,-17.1833,Gxy,Cap,,IC,1412
12457,,21.9717,8.423999999999999,Gxy,Peg,15.2,IC,1414
12458,,21.975,-3.1,,Aqr,,IC,1413
12459,,21.9783,1.35,*,Aqr,,IC,1415
12460,,21.9831,-27.4139,Gxy,PsA,14.44,IC,5149
12461,,21.9816,54.8333,Ast,Cyg,,NGC,7175
12462,,21.98,1.45,,Aqr,,IC,1416
12463,,21.9813,3.76126,Gxy,Peg,15.3,IC,5151
12464,,21.9867,-39.4167,,Gru,,IC,5150
12465,,21.9889,-31.8842,Gxy,PsA,12.9,NGC,7163
12466,,21.99,-65.45,Gxy,Ind,,IC,5147
12467,,21.9906,-16.5122,Gxy,Aqr,13.7,NGC,7165
12468,,21.9917,-39.3833,PN,Gru,,IC,5148
12469,,21.9941,-43.3078,Gxy,Gru,12.7,NGC,7162
12470,,22.006,-13.1474,Gxy,Aqr,14.43,IC,1417
12471,,22.0067,17.85,?,Peg,,IC,5153
12472,,22.0085,-24.6336,Gxy,Aqr,12.7,NGC,7167
12473,,22.0091,-43.3906,Gxy,Gru,11.7,NGC,7166
12474,,22.0114,17.7378,Gxy,Peg,11.4,NGC,7177
12475,,22.0172,-13.2697,Gxy,Aqr,12,NGC,7171
12476,,22.0181,35.0789,Ast,Peg,,NGC,7186
12477,,22.024,-5.43278,Gxy,Aqr,13.5,NGC,7170
12478,,22.0287,-1.96028,Gxy,Aqr,14.1,NGC,7181
12479,,22.031,-2.19667,Gxy,Aqr,14.5,NGC,7182
12480,,22.0339,-31.8703,Gxy,PsA,12,NGC,7172
12481,,22.0343,-31.9747,Gxy,PsA,11.2,NGC,7173
12482,,22.0333,4.38428,Gxy,Peg,15.23,IC,1418
12483,,22.0353,-51.7439,Gxy,Ind,11.8,NGC,7168
12484,,22.0351,-31.9944,Gxy,PsA,11.6,NGC,7174
12485,,22.0357,-31.9908,Gxy,PsA,11.2,NGC,7176
12486,,22.035,0.5,*,Aqr,,IC,5155
12487,,22.0385,-20.5483,Gxy,Aqr,12.7,NGC,7180
12488,,22.0394,-18.9175,Gxy,Aqr,12.1,NGC,7183
12489,,22.0403,-35.7914,Gxy,PsA,14.2,NGC,7178
12490,,22.0421,19.7503,Gxy,Peg,14.29,IC,1420
12491,,22.0444,-20.8128,Gxy,Aqr,11.4,NGC,7184
12492,,22.0456,-32.8036,Gxy,PsA,12.5,NGC,7187
12493,,22.045,0.35,*,Aqr,,IC,5159
12494,,22.0469,-47.6978,Gxy,Gru,13.6,NGC,7169
12495,,22.0494,41.0594,Gxy,Lac,13,NGC,7197
12496,,22.0448,-51.2966,Gxy,Ind,10.4,IC,5152
12497,,22.05,-9.91667,,Aqr,,IC,1419
12498,,22.05,2.61667,Gxy,Peg,16,IC,1422
12499,,22.0491,-20.4717,Gxy,Aqr,12.2,NGC,7185
12500,,22.0519,11.1989,Gxy,Peg,13.9,NGC,7190
12501,,22.0511,-9.97808,Gxy,Aqr,15.61,IC,1421
12502,,22.0535,4.29758,Gxy,Peg,14.72,IC,1423
12503,,22.0533,11.2167,Gxy,Peg,15,IC,1424
12504,,22.0533,10.9333,Gxy,Peg,15,IC,5160
12505,,22.0544,0.571111,Gxy,Aqr,13.7,NGC,7189
12506,,22.0598,15.1068,Gxy,Peg,15.18,IC,1427
12507,,22.0541,-33.8384,Gxy,PsA,12.94,IC,5156
12508,,22.0584,12.6608,Gxy,Peg,14.7,NGC,7195
12509,,22.0568,2.59475,Gxy,Peg,15.12,IC,1425
12510,,22.0575,-34.9418,Gxy,PsA,13.37,IC,5157
12511,,22.0581,-20.3172,Gxy,Aqr,13.4,NGC,7188
12512,,22.0586,12.6367,Gxy,Peg,13.2,NGC,7194
12513,,22.0504,10.8039,OC,Peg,,NGC,7193
12514,,22.065,-9.91667,,Aqr,,IC,1426
12515,,22.0744,2.63083,Gxy,Peg,15.64,IC,1428
12516,,22.0751,-66.11239999999999,Gxy,Ind,15.85,IC,5154
12517,,22.0803,-64.0475,Gxy,Ind,12.8,NGC,7179
12518,,22.0855,46.4836,OC,Lac,7.7,NGC,7209
12519,,22.0872,-0.648333,Gxy,Aqr,13.4,NGC,7198
12520,,22.0947,16.7853,Gxy,Peg,13.4,NGC,7206
12521,,22.0942,9.640140000000001,Gxy,Peg,15.64,IC,5161
12522,,22.096,16.7681,Gxy,Peg,14.8,NGC,7207
12523,,22.0967,27.0833,,Peg,,IC,5163
12524,,22.0986,-50.1197,Gxy,Ind,11.5,NGC,7196
12525,,22.1,27.05,,Peg,,IC,5164
12526,,22.1017,27.0667,,Peg,,IC,5166
12527,,22.1061,-8.09,Gxy,Aqr,14.3,NGC,7211
12528,,22.1062,27.1092,NF,Peg,,NGC,7210
12529,,22.1069,-67.51690000000001,Gxy,Ind,15.16,IC,5158
12530,,22.1089,-31.2631,Gxy,PsA,13,NGC,7201
12531,,22.112,-31.2181,*,PsA,13,NGC,7202
12532,,22.1122,-31.1628,Gxy,PsA,12.8,NGC,7203
12533,,22.114,-64.3158,Gxy,Ind,11.4,NGC,7192
12534,,22.1142,-64.63420000000001,Gxy,Ind,13.3,NGC,7191
12535,,22.115,-31.0506,Gxy,PsA,13.7,NGC,7204
12536,,22.115,10.1,,Peg,,IC,1429
12537,,22.1172,10.2336,Gxy,Peg,14.1,NGC,7212
12538,,22.1193,-49.9961,Gxy,Ind,12.8,NGC,7200
12539,,22.125,-8.133330000000001,*,Aqr,,IC,5167
12540,,22.1277,-13.5135,Gxy,Aqr,15.21,IC,1431
12541,,22.1313,31.3589,Gxy,Peg,10.5,NGC,7217
12542,,22.1342,-52.7141,Gxy,Ind,15.03,IC,5162
12543,,22.1402,-29.0517,Gxy,PsA,12.9,NGC,7208
12544,,22.1417,-64.7067,Gxy,Ind,13.1,NGC,7199
12545,,22.1425,-57.4428,Gxy,Ind,11.1,NGC,7205
12546,,22.1417,-13.5667,,Aqr,,IC,1430
12547,,22.1429,0.511389,Gxy,Aqr,14,NGC,7215
12548,,22.146,-27.8568,Gxy,PsA,15.48,IC,5168
12549,,22.1521,-27.81,Gxy,PsA,12,NGC,7214
12550,,22.1545,-47.1667,Gxy,Gru,10.8,NGC,7213
12551,,22.1654,12.8181,Gxy,Peg,15.9,IC,5172
12552,,22.1683,3.68333,,Peg,,IC,1432
12553,,22.1686,-64.5779,Gxy,Tuc,14.73,IC,5165
12554,,22.1699,-16.6611,Gxy,Aqr,12.2,NGC,7218
12555,,22.1692,41.0164,Gxy,Lac,12.4,NGC,7223
12556,,22.1695,-36.0886,Gxy,PsA,13.76,IC,5169
12557,,22.1741,55.3986,OC,Cep,9.6,NGC,7226
12558,,22.175,52.8333,OC,Lac,9,IC,1434
12559,,22.1824,-46.0814,Gxy,Gru,13.55,IC,5171
12560,,22.181,2.10528,Gxy,Aqr,14,NGC,7222
12561,,22.1867,38.9273,Gxy,Lac,14.53,IC,5180
12562,,22.1876,-30.5633,Gxy,PsA,12.5,NGC,7221
12563,,22.1919,-22.9536,Gxy,Aqr,13.6,NGC,7220
12564,,22.192,38.7211,Gxy,Lac,13.6,NGC,7227
12565,,22.1931,25.8644,Gxy,Peg,13.3,NGC,7224
12566,,22.1929,11.7959,Gxy,Peg,15.23,IC,5177
12567,,22.1968,38.6986,Gxy,Lac,13.7,NGC,7228
12568,,22.2069,57.2714,OC,Cep,,NGC,7234
12569,,22.203,-12.7657,Gxy,Aqr,15.63,IC,1433
12570,,22.2085,45.3286,Gxy,Lac,13.2,NGC,7231
12571,,22.2082,-47.222,Gxy,Gru,13.35,IC,5170
12572,,22.2093,-22.9542,Gxy,Aqr,14.7,IC,5178
12573,,22.21,-68.66249999999999,Gxy,Ind,12.5,NGC,7216
12574,,22.2069,57.2714,OC,Cep,7.7,NGC,7235
12575,,22.2124,-38.1716,Gxy,Gru,14.96,IC,5174
12576,,22.2134,-38.1274,Gxy,Gru,14.61,IC,5175
12577,,22.2192,-64.8486,Gxy,Tuc,12.5,NGC,7219
12578,,22.2188,-26.1489,Gxy,PsA,12.4,NGC,7225
12579,,22.2227,-46.0176,Gxy,Gru,12.46,IC,5181
12580,,22.224,-22.0966,Gxy,Aqr,13.89,IC,1435
12581,,22.231,-10.1916,Gxy,Aqr,15.96,IC,1436
12582,,22.2342,-29.3839,Gxy,PsA,12.8,NGC,7229
12583,,22.237,-17.0747,Gxy,Aqr,14.1,NGC,7230
12584,,22.2458,13.8464,Gxy,Peg,13.6,NGC,7236
12585,,22.2464,13.8408,Gxy,Peg,13.9,NGC,7237
12586,,22.2456,-69.3661,Gxy,Ind,15.94,IC,5173
12587,,22.2504,-5.05333,Gxy,Aqr,14.8,NGC,7239
12588,,22.2488,-66.8494,Gxy,Tuc,13.42,IC,5176
12589,,22.25,37.3,Gxy,Lac,,IC,5191
12590,,22.2533,37.2667,Gxy,Lac,,IC,5192
12591,,22.2557,22.5192,NF,Peg,,NGC,7238
12592,,22.2524,49.8975,OC,Lac,6.4,NGC,7243
12593,,22.2524,49.8975,OC,Lac,6.4,C,16
12594,,22.2532,54.3425,OC,Lac,9.199999999999999,NGC,7245
12595,,22.2553,37.3015,Gxy,Lac,15.44,IC,1441
12596,,22.2563,37.2808,Gxy,Lac,14.3,NGC,7240
12597,,22.2567,-35.8333,,PsA,,IC,5183
12598,,22.2604,-45.8508,Gxy,Gru,12.1,NGC,7232
12599,,22.2609,37.2986,Gxy,Lac,12.9,NGC,7242
12600,,22.2625,2.06594,Gxy,Aqr,14.66,IC,1437
12601,,22.2617,37.25,Gxy,Lac,,IC,5193
12602,,22.2617,37.3,Gxy,Lac,,IC,5195
12603,,22.2636,-45.8469,Gxy,Gru,12.1,NGC,7233
12604,,22.2638,19.2317,Gxy,Peg,12.8,NGC,7241
12605,,22.2692,-36.8436,Gxy,Gru,12.61,IC,5179
12606,,22.2681,-65.4547,Gxy,Tuc,15.32,IC,5182
12607,,22.2683,-36.85,Gxy,Gru,,IC,5184
12608,,22.27,-5,*,Aqr,,IC,5189
12609,,22.2741,16.4711,Gxy,Peg,13.9,NGC,7244
12610,,22.2747,-21.4308,Gxy,Aqr,12.74,IC,1438
12611,,22.2759,-16.0165,Gxy,Aqr,14.91,IC,1440
12612,,22.275,54.05,OC,Lac,9.1,IC,1442
12613,,22.2778,-21.486,Gxy,Aqr,14.77,IC,1439
12614,,22.2813,40.5044,Gxy,Lac,12.3,NGC,7248
12615,,22.285,-15.95,Gxy,Aqr,,IC,5194
12616,,22.2952,-15.5708,Gxy,Aqr,14.5,NGC,7246
12617,,22.295,-15.6667,,Aqr,,IC,5198
12618,,22.2948,-23.7311,Gxy,Aqr,12.8,NGC,7247
12619,,22.2955,-65.8574,Gxy,Tuc,14.87,IC,5185
12620,,22.3049,40.5628,Gxy,Lac,12.4,NGC,7250
12621,,22.3049,-59.6072,Gxy,Tuc,14.7,IC,5187
12622,,22.3067,-59.6333,Gxy,Tuc,,IC,5188
12623,,22.3129,-36.8019,Gxy,Gru,12.52,IC,5186
12624,,22.3169,-59.8828,Gxy,Tuc,14.82,IC,5190
12625,,22.3177,-20.9399,Gxy,Aqr,13.51,IC,1443
12626,,22.3242,29.3964,Gxy,Peg,13.7,NGC,7253
